"item_id","name","classname","name_id","type","material","weight","invgfx","grdgfx","itemdesc_id","ac","safenchant","use_royal","use_knight","use_mage","use_elf","use_darkelf","use_dragonknight","use_illusionist","add_str","add_con","add_dex","add_int","add_wis","add_cha","add_hp","add_mp","add_hpr","add_mpr","add_sp","min_lvl","max_lvl","m_def","haste_item","damage_reduction","weight_reduction","hit_modifier","dmg_modifier","bow_hit_modifier","bow_dmg_modifier","bless","trade","cant_delete","max_use_time","defense_water","defense_wind","defense_fire","defense_earth","regist_stun","regist_stone","regist_sleep","regist_freeze","regist_sustain","regist_blind","greater","note","note2"
"220293","受詛咒的鑽石戒指","0","$3503","ring","gold","1000","1776","4351","1495","0","4","1","1","1","1","1","1","1","0","-1","0","0","-1","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"220294","受詛咒的紅寶石戒指","0","$3501","ring","gold","1000","1770","4348","1492","2","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"220295","受詛咒的藍寶石戒指","0","$3502","ring","gold","1000","1772","4349","1493","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","-10","-10","-10","-10","0","5","0","0","0","0","0",,
"220296","受詛咒的綠寶石戒指","0","$10033","ring","gold","1000","1774","4350","1494","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"30422","近距離命中符石(左上)","0","$9170","aidl","iron","5000","3914","7630","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"30423","遠距離攻擊符石(左上)","0","$9168","aidl","iron","5000","3914","7630","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"30424","遠距離命中符石(左上)","0","$9171","aidl","iron","5000","3914","7630","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"30425","魔法攻擊符石(左上)","0","$9169","aidl","iron","5000","3914","7630","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"30426","魔法命中符石(左上)","0","$9172","aidl","iron","5000","3914","7630","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"30427","地之防禦符石(左上)","0","$9176","aidl","iron","5000","3910","7630","0","-1","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","-1",,
"30428","水之防禦符石(左上)","0","$9175","aidl","iron","5000","3910","7630","0","-1","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","-1",,
"30429","火之防禦符石(左上)","0","$9173","aidl","iron","5000","3910","7630","0","-1","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","-1",,
"30430","風之防禦符石(左上)","0","$9174","aidl","iron","5000","3910","7630","0","-1","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","-1",,
"37001","凹槽 5%獲取卡","0","凹槽\f4 5%獲取卡","aidl2","dragonscale","1000","4042","3963","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1","於效果時間內，狩獵所獲得的裝備有5%機率增加凹槽",
"30472","缺口的侏儒族劍(命中)(左上)","0","$9182","aidl","iron","5000","3894","7630","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"30473","破舊的妖魔弓(遠距離攻擊)(左上)","0","$9183","aidl","iron","5000","3898","7630","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"30474","破舊的妖魔弓(遠距離命中)(左上)","0","$9183","aidl","iron","5000","3898","7630","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"30475","長者的斷掉的魔杖(魔法攻擊)(左上)","0","$9184","aidl","iron","5000","3906","7630","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"30476","長者的斷掉的魔杖(魔法命中)(左上)","0","$9184","aidl","iron","5000","3906","7630","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"30477","髒兮兮的盔甲碎片(左上)","0","$9185","aidl","iron","5000","3886","7630","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","-1",,
"30478","思克巴丟棄的長靴(左上)","0","$9186","aidl","iron","5000","3918","7630","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","-1",,
"30421","近距離攻擊符石(左上)","0","$9167","aidl","iron","5000","3914","7630","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"30471","缺口的侏儒族劍(攻擊)(左上)","0","$9182","aidl","iron","5000","3894","7630","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"37002","凹槽 10%獲取卡","0","凹槽\f4 10%獲取卡","aidl2","dragonscale","1000","4042","3963","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1","於效果時間內，狩獵所獲得的裝備有10%機率增加凹槽",
"37003","凹槽 15%獲取卡","0","凹槽\f4 15%獲取卡","aidl2","dragonscale","1000","4042","3963","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1","於效果時間內，狩獵所獲得的裝備有15%機率增加凹槽",
"37004","凹槽 20%獲取卡","0","凹槽\f4 20%獲取卡","aidl2","dragonscale","1000","4042","3963","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1","於效果時間內，狩獵所獲得的裝備有20%機率增加凹槽",
"37005","凹槽 100%獲取卡","0","凹槽\f4 100%獲取卡","aidl2","dragonscale","1000","4042","3963","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","-1","於效果時間內，狩獵所獲得的裝備有100%機率增加凹槽",
"70092","馬昆斯斗篷","0","$13551","cloak","cloth","10000","1514","3812","0","-2","6","1","1","1","1","1","1","1","0","0","0","0","0","0","60","0","4","0","0","0","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"70034","塔拉斯長靴","0","塔拉斯長靴","boots","leather","10000","2859","25","0","-4","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"30320","安塔瑞斯的力量","ElitePlateMail_Antharas","$7865","armor","dragonscale","150000","3656","9","4016","-10","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","45","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","50","0","0","0","0","0","0","-1",,
"30321","安塔瑞斯的魅惑","ElitePlateMail_Antharas","$7866","armor","dragonscale","50000","3648","9","4017","-6","6","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","2","10","0","45","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","50","0","0","0","0","0","0","-1",,
"30322","安塔瑞斯的泉源","ElitePlateMail_Antharas","$7867","armor","dragonscale","100000","3660","9","4018","-8","6","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","7","8","0","45","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","50","0","0","0","0","0","0","-1",,
"30323","安塔瑞斯的霸氣","ElitePlateMail_Antharas","$7868","armor","dragonscale","100000","3652","9","4019","-9","6","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","9","3","0","45","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","50","0","0","0","0","0","0","-1",,
"30324","法利昂的力量","ElitePlateMail_Fafurion 40 72 86","$7869","armor","dragonscale","150000","3655","9","4020","-10","6","0","1","0","0","0","0","0","0","0","0","0","0","0","50","0","6","0","0","45","0","0","0","0","0","0","0","0","0","1","0","0","0","50","0","0","0","0","0","0","0","0","0","-1",,
"30325","法利昂的魅惑","ElitePlateMail_Fafurion 40 72 86","$7870","armor","dragonscale","50000","3647","9","4021","-6","6","0","0","1","0","0","0","1","0","0","0","0","0","0","0","50","4","11","0","45","0","0","0","0","0","0","0","0","0","1","0","0","0","50","0","0","0","0","0","0","0","0","0","-1",,
"30326","法利昂的泉源","ElitePlateMail_Fafurion 40 72 86","$7871","armor","dragonscale","100000","3659","9","4022","-8","6","0","0","0","1","1","1","1","0","0","0","0","0","0","20","30","9","9","0","45","0","0","0","0","0","0","0","0","0","1","0","0","0","50","0","0","0","0","0","0","0","0","0","-1",,
"30327","法利昂的霸氣","ElitePlateMail_Fafurion 40 72 86","$7872","armor","dragonscale","100000","3651","9","4023","-9","6","1","0","0","0","0","1","0","0","0","0","0","0","0","30","20","11","4","0","45","0","0","0","0","0","0","0","0","0","1","0","0","0","50","0","0","0","0","0","0","0","0","0","-1",,
"30328","林德拜爾的力量","0","$7873","armor","dragonscale","150000","3657","9","4028","-10","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","45","0","10","0","0","0","0","0","0","0","1","0","0","0","0","50","0","0","0","0","0","0","0","0","-1",,
"30329","林德拜爾的魅惑","0","$7874","armor","dragonscale","50000","3649","9","4029","-6","6","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","2","10","0","45","0","10","0","0","0","0","0","0","0","1","0","0","0","0","50","0","0","0","0","0","0","0","0","-1",,
"30330","林德拜爾的泉源","0","$7875","armor","dragonscale","100000","3661","9","4030","-8","6","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","7","8","0","45","0","10","0","0","0","0","0","0","0","1","0","0","0","0","50","0","0","0","0","0","0","0","0","-1",,
"30331","林德拜爾的霸氣","0","$7876","armor","dragonscale","100000","3653","9","4031","-9","6","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","9","3","0","45","0","10","0","0","0","0","0","0","0","1","0","0","0","0","50","0","0","0","0","0","0","0","0","-1",,
"30332","巴拉卡斯的力量","0","$7877","armor","dragonscale","150000","3658","9","4024","-10","6","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","45","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","50","0","0","0","0","0","0","0","-1",,
"30333","巴拉卡斯的魅惑","0","$7878","armor","dragonscale","50000","3650","9","4025","-6","6","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","9","0","45","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","50","0","0","0","0","0","0","0","-1",,
"30334","巴拉卡斯的泉源","0","$7879","armor","dragonscale","100000","3662","9","4026","-8","6","0","0","0","1","1","1","1","0","0","1","0","0","0","0","0","6","7","0","45","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","50","0","0","0","0","0","0","0","-1",,
"30335","巴拉卡斯的霸氣","0","$7880","armor","dragonscale","100000","3654","9","4027","-9","6","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","8","2","0","45","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","50","0","0","0","0","0","0","0","-1",,
"90001","LoD紀念T恤:智力","0","\fHLoD紀念T恤:智力","T","blackmithril","5000","5643","24","0","-1","0","1","1","1","1","1","1","1","0","0","0","2","0","0","10","30","1","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"90002","LoD紀念T恤:敏捷","0","\fHLoD紀念T恤:敏捷","T","blackmithril","5000","5642","24","0","-1","0","1","1","1","1","1","1","1","0","0","2","0","0","0","20","20","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"90003","LoD紀念T恤:力量","0","\fHLoD紀念T恤:力量","T","blackmithril","5000","5644","24","0","-1","0","1","1","1","1","1","1","1","2","0","0","0","0","0","30","10","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"90004","LoD紀念長靴:智力","0","\fHLoD紀念長靴:智力","boots","blackmithril","5000","5668","25","0","-1","0","1","1","1","1","1","1","1","0","0","0","2","0","0","10","30","1","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"90005","LoD紀念長靴:敏捷","0","\fHLoD紀念長靴:敏捷","boots","blackmithril","5000","5666","25","0","-1","0","1","1","1","1","1","1","1","0","0","2","0","0","0","20","20","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"90006","LoD紀念長靴:力量","0","\fHLoD紀念長靴:力量","boots","blackmithril","5000","5670","25","0","-1","0","1","1","1","1","1","1","1","2","0","0","0","0","0","30","10","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"92009","紀念戒指","0","\fC紀念戒指","ring","gemstone","5000","2895","4349","0","-2","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","80","40","1","1","0","0","0","0","0","0","0","1","2","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"92010","紀念項鍊","0","\fC紀念項鍊","amulet","gemstone","5000","2893","3161","309","-3","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","80","40","1","1","2","0","0","0","0","3","0","0","2","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"92011","紀念耳環","0","\fC紀念耳環","earring","gemstone","5000","2891","5101","309","-3","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","80","0","1","1","1","0","0","0","0","0","0","1","2","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21156","巨型骷髏之指環","0","\f3巨型骷髏之指環","belt","bone","100","5903","7","0","-1","0","1","1","1","1","1","1","1","0","0","0","0","1","0","0","30","0","0","0","0","0","8","0","0","52","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"21139","象牙塔的耳環","0","象牙塔的耳環","earring","gold","3000","2017","3963","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","35","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21140","泡水的帽子","0","$7507","helm","leather","20000","3609","7519","0","-1","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1","可使用象牙塔對盔甲施法的卷軸強化至+4",
"21141","泡水的頭巾","0","$7508","helm","leather","20000","3610","7520","0","-1","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1","可使用象牙塔對盔甲施法的卷軸強化至+4",
